category	paragraph_1	paragraph_2	len_paragraph_1	is_plagiarism	plagiarism_type
chemistry	Struktur tersier merupakan bentuk tiga dimensi protein secara keseluruhan. Bentuk ini ditentukan oleh urutan asam amino	Agar suatu elektron dapat meloncat dari satu keadaan ke keadaan lainnya, ia haruslah menyerap ataupun memancarkan foton pada energi yang sesuai dengan perbedaan energi potensial antar dua aras tersebut. Energi foton yang dipancarkan adalah sebanding dengan frekuensinya. Tiap-tiap unsur memiliki spektrum karakteristiknya masing-masing. Hal ini bergantung pada muatan inti, subkelopak yang terisi dengan elektron, interaksi elektromagnetik antar elektron, dan faktor-faktor lainnya.	2	False	non-plagiarism
chemistry	Jika ada satu perubahan saja, keseluruhan struktur dapat berubah. Sebagai contoh, rantai alfa pada hemoglobin terdiri dari 146 residu asam amino; jika residu glutamat di posisi ke-6 digantikan dengan valin, sifat hemoglobin akan berubah dan mengakibatkan penyakit anemia sel sabit	Jika terdapat satu alterasi sendiri kebulatan struktur becus  bersalin Sebagai kopi ikatan alfa pada hemoglobin terdiri cak 146 residu masam amino andaikata residu glutamat dalam prestise ke-6 digantikan bersama valin fiil hemoglobin akan beralih serta melahirkan ki aib anemia sel sabit	2	True	structural change
chemistry	Terakhir, struktur kuartener berkaitan dengan struktur protein dengan beberapa subunit peptida, misalnya hemoglobin dengan keempat subunitnya. Tidak semua protein memiliki lebih dari satu subunit.	Tidak semua protein memiliki lebih dari satu subunit.	2	True	partial literal
chemistry	Protein yang masuk ke dalam tubuh akan dipecah menjadi asam amino atau dipeptida di dalam usus halus, baru kemudian bisa diserap oleh tubuh. Nantinya, asam amino ini dapat bergabung kembali untuk membentuk protein yang baru	Protein nan masuk ke batin (hati) torso hendak dipecah selaku asam amino atau dipeptida dekat dalam usus kecil gres kemudian becus  diserap bagi awak Nantinya kecut amino ini dapat berbaur ulang akan mengajar protein yang a hijau	2	True	structural change
chemistry	Produk antara dari glikolisis, siklus asam sitrat, dan jalur fosfat pentosa dapat digunakan untuk membentuk kedua puluh macam asam amino. Sebagian besar bakteri dan tumbuhan memiliki semua enzim yang diperlukan untuk menyintesisnya	"Salah satu proses komersial modern pertama adalah ""metode cepat"" atau ""metode Jerman"", pertama kali dipraktikkan di Jerman pada tahun 1823. Dalam proses ini, fermentasi berlangsung dalam suatu menara yang dikemas dengan serutan kayu atau arang. Umpan yang mengandung alkohol diteteskan di atas menara, dan udara segar dipasok dari bawah baik secara alami atau konveksi. Peningkatan pasokan udara dalam proses ini mempersingkat waktu produksi cuka dari bulan ke minggu."	2	False	non-plagiarism
chemistry	Manusia dan mamalia lainnya hanya dapat menyintesis sebagian dari ke-20 macam amino tersebut. Tubuh mereka tidak dapat menyintesis isoleusin, leusin, lisin, metionin, fenilalanin, treonin, triptofan, dan valin	Manusia dan mamalia lain hanya dapat mensintesis sebagian dari 20 jenis amino. Tubuh mereka tidak dapat mensintesis isoleusin, leusine, lisin, metionin, fenilalanin, treartin, triptofan, dan valin 	2	True	paraphrase
chemistry	Karena harus didapatkan dari luar tubuh, asam amino jenis ini merupakan asam amino esensial. Mamalia memiliki enzim untuk menyintesis asam amino nonesensial, yaitu alanin, asparagin, aspartat, sistein, glutamat, glutamin, glisin, prolin, serin, dan tirosin	Cuka telah dikenal manusia sejak dahulu kala. Cuka dihasilkan oleh berbagai bakteria penghasil asam asetat, dan asam asetat merupakan hasil samping dari pembuatan bir atau anggur.	2	False	non-plagiarism
chemistry	Arginin dan histidin juga dapat disintesis oleh mamalia, tetapi hanya dapat diproduksi dalam jumlah terbatas sehingga terkadang juga disebut sebagai asam amino esensial.	Asam asetat pekat bersifat korosif terhadap kulit dan karena itu harus digunakan dengan hati-hati, karena dapat menyebabkan luka bakar, kerusakan mata permanen, serta iritasi pada membran mukosa. Luka bakar atau lepuhan bisa jadi tidak terlihat hingga beberapa jam setelah kontak	1	False	non-plagiarism
chemistry	Jika gugus amino dilepaskan dari sebuah asam amino, maka akan menyisakan kerangka karbon yang disebut asam keto-α. Enzim transaminase dapat dengan mudah memindahkan gugus amino dari satu asam amino (menjadikannya sebuah asam keto-α) ke asam keto-α lainnya (menjadikannya sebuah asam amino). Hal ini penting dalam biosintesis asam amino, seperti dalam banyak jalur, zat antara dari lintasan biokimia lainnya akan diubah menjadi kerangka asam keto-α, lalu sebuah gugus amino ditambahkan lewat transaminasi. Maka, asam amino dapat digabung-gabungkan untuk membentuk protein.	Adenin berpasangan dengan timin dan urasil, timin hanya berpasangan dengan adenin, sementara sitosin dan guanin hanya dapat berpasangan satu sama lain.	4	False	non-plagiarism
chemistry	Proses yang mirip digunakan untuk memecah protein. Pertama-tama, protein akan dihidrolisis menjadi komponen-komponennya, yaitu asam amino	Proses yang mirip digunakan untuk memecah protein. Pertama-tama, protein akan dihidrolisis menjadi komponen-komponennya, yaitu asam amino	2	True	literal
chemistry	Amonia bebas (NH 3 ) yang ada dalam bentuk ion amonium (NH 4 +) di dalam darah, akan berbahaya bagi tubuh sehingga harus dikeluarkan. Organisme uniseluler hanya tinggal melepaskan amonia ini keluar tubuh	Amonia gratis (NH 3) dalam bentuk ion amonium (NH 4 +) dalam darah, akan berbahaya bagi tubuh sehingga harus dibelanjakan. Organisme uniseluler hanya menghilangkan amonia ini dari tubuh 	2	True	paraphrase
chemistry	Demikian pula ikan bertulang sejati yang dapat melepaskan amonia ke dalam air yang diencerkan dengan cepat. Secara umum, mamalia mengubah amonia menjadi urea, lewat siklus urea.	Asam asetat sering digunakan sebagai pelarut untuk reaksi yang melibatkan karbokation, seperti alkilasi Friedel-Crafts. Sebagai contoh, satu tahap dalam pembuatan kamper sintetis komersial melibatkan penataulangan Wagner-Meerwein dari kamfena menjadi isobornil asetat; di sini asam asetat bertindak sebagai pelarut dan nukleofil sekaligus untuk menjebak karbokation yang sudah mengalami penataulangan.	2	False	non-plagiarism
chemistry	Untuk menentukan apakah dua protein saling terkait, atau dengan kata lain untuk memutuskan apakah mereka homolog atau tidak, para ilmuwan menggunakan metode perbandingan urutan. Metode seperti penjajaran urutan dan penjajaran struktural merupakan cara ampuh yang membantu ilmuwan mengidentifikasi homologi di antara molekul terkait. Selain untuk mengetahui pola evolusi keluarga protein, penemuan homologi protein juga untuk mengetahui kemiripan dua protein beserta struktur dan fungsinya.	Metode seperti penjajaran urutan dan penjajaran struktural merupakan cara ampuh yang membantu ilmuwan mengidentifikasi homologi di antara molekul terkait	3	True	partial literal
chemistry	Asam nukleat merupakan makromolekul biokimia yang kompleks dan memiliki berat molekul tinggi, yang dapat menyampaikan informasi genetik di semua sel hidup dan virus. Penamaan asam nukleat diberikan karena awalnya ditemukan di nukleus (meskipun juga ditemukan di mitokondria dan kloroplas). Monomernya disebut nukleotida dan masing-masing terdiri dari tiga komponen: basa heterosiklik nitrogen (baik purin ataupun pirimidin), gula pentosa (gula dengan lima atom karbon), dan gugus fosfat.	Asam nukleat membuat makromolekul biokimia yang mania dan menyimpan berat anasir canggih nan dapat memberikan keterangan genetik dalam seluruh sel hidup pula virus Penamaan kecut nukleat diberikan karena awalnya ditemukan dalam inti atom ( biarpun serta ditemukan di mitokondria dan kloroplas ) Monomernya disebut nukleotida beserta masing-masing terdiri cak tiga komponen : basa heterosiklik nitrogen ( berdaya guna purin ataupun pirimidin ) maltos pentosa ( gula bersama lima zarah karbonium ) beserta gugus fosfat 	3	True	structural change
chemistry	pranala nonaktif permanen ] struktur penyusun asam nukleat secara umum. nukleosida monofosfat, nukleosida difosfat, dan nukleosida trifosfat; semuanya adalah Unsur-unsurstruktur penyusun asam nukleat secara umum. Nukleosida adalah molekul gula pentosa dan basa nitrogen. Jumlah gugus fosfat yang terikat menentukan nama molekul ini:dan; semuanya adalah nukleotida	pranala bebas tugas permanen ] bangun pengolah kecut nukleat ala umum nukleosida monofosfat nukleosida difosfat beserta nukleosida trifosfat seberinda adalah Unsur-unsurstruktur pembuat masam nukleat sebagai lazim Nukleosida ialah molekul maltos pentosa serta basa nitrogen Jumlah gabungan fosfat yang terbebat mematok cap elemen ini : dan seberinda adalah nukleotida	4	True	structural change
chemistry	"Asam nukleat yang paling umum adalah asam deoksiribonukleat (DNA) dan asam ribonukleat (RNA). Gugus fosfat dan gula dari masing-masing nukleotida saling terikat dan terhubung untuk membentuk ""tulang punggung"" asam nukleat yang sering disebut dengan ""unting"", sedangkan urutan basa nitrogen menentukan informasi genetik yang disimpannya"	Fenomena ini memiliki aplikasi yang penting dalam pencitraan resonansi magnetik.	2	False	non-plagiarism
chemistry	Basa nitrogen yang paling umum adalah adenin, sitosin, guanin, timin, dan urasil. Basa nitrogen dari setiap unting asam nukleat akan membentuk ikatan hidrogen dengan basa nitrogen pada unting lainnya secara berpasangan (mirip dengan ritsleting)	Basis nitrogen yang paling umum adalah Adenin, Cytosine, Guanin, Timin, dan Urasil. Basis nitrogen dari setiap edit asam nukleat akan membentuk ikatan hidrogen dengan basis nitrogen pada pendidik lain berpasangan (mirip dengan ritsleting) 	2	True	paraphrase
chemistry	Adenin berpasangan dengan timin dan urasil, timin hanya berpasangan dengan adenin, sementara sitosin dan guanin hanya dapat berpasangan satu sama lain.	Ketika suatu elektron terikat pada sebuah atom, ia memiliki energi potensial yang berbanding terbalik terhadap jarak elektron terhadap inti. Hal ini diukur oleh besarnya energi yang diperlukan untuk melepaskan elektron dari atom dan biasanya diekspresikan dengan satuan elektronvolt (eV). Dalam model mekanika kuantum, elektron-elektron yang terikat hanya dapat menduduki satu set keadaan yang berpusat pada inti, dan tiap-tiap keadaan berkorespondensi terhadap aras energi tertentu. Keadaan energi terendah suatu elektron yang terikat disebut sebagai keadaan dasar, manakala keadaan energi yang lebih tinggi disebut sebagai keadaan tereksitasi.	1	False	non-plagiarism
chemistry	Selain materi genetik sel, asam nukleat juga sering berperan sebagai pembawa pesan kedua, serta menjadi penyusun dasar adenosin trifosfat (ATP), sebuah molekul pembawa energi primer yang ditemukan di semua organisme hidup. Jenis basa nitrogen yang ada dalam DNA dan RNA berbeda: adenin, sitosin, dan guanin terdapat baik pada DNA maupun RNA, timin hanya ada pada DNA, dan urasil hanya ada pada RNA.	Konsep mengenai gugus fungsi sangat penting dalam kimia organik, karena berperan untuk menggolongkan struktur dan untuk memprediksi karakteristiknya. Gugus fungsi dapat berpengaruh pada sifat fisik dan kimia suatu senyawa organik	2	False	non-plagiarism
chemistry	Glukosa merupakan sumber energi utama bagi sebagian besar makhluk hidup. Contohnya, polisakarida akan dipecah menjadi monomer-monomernya (fosforilase glikogen akan membuang residu glukosa dari glikogen). Disakarida seperti laktosa atau sukrosa akan dipecah menjadi dua komponen monosakaridanya.	Monosakarida dapat beralih antara bentuk asiklik (rantai terbuka) dan bentuk siklik. Bentuk rantai terbuka dapat diubah menjadi cincin atom karbon yang dijembatani oleh atom oksigen yang dibuat dari gugus karbonil di satu ujung dan gugus hidroksil di ujung lainnya	3	False	non-plagiarism
chemistry	Glukosa terutama dimetabolisme oleh jalur metabolisme yang disebut glikolisis. Proses ini terdiri atas 10 langkah yang jika disederhanakan bertujuan memecah satu molekul glukosa menjadi dua molekul asam piruvat	Glukosa pertama dimetabolisme oleh alur metabolisme nan disebut glikolisis Proses ini terdiri p akan 10 langkah nan lamun disederhanakan berhajat memisah satu molekul glukosa selaku dua molekul kecut piruvat	2	True	structural change
chemistry	Pada akhir glikolisis dihasilkan dua molekul ATP serta perubahan NAD+ (nikotinamida adenina dinukleotida: bentuk teroksidasi) menjadi NADH (nikotinamida adenina dinukleotida: bentuk tereduksi). Glikolisis tidak membutuhkan oksigen	Pada akhir glikolisis dihasilkan dua molekul ATP serta perubahan NAD+ (nikotinamida adenina dinukleotida: bentuk teroksidasi) menjadi NADH (nikotinamida adenina dinukleotida: bentuk tereduksi)	2	True	partial literal
chemistry	Jika tidak ada suplai oksigen (atau sel tidak dapat menggunakan oksigen), NAD dipulihkan dengan mengubah piruvat menjadi asam laktat (misalnya pada manusia) atau menjadi etanol dan karbon dioksida (misalnya pada ragi). Monosakarida lain seperti galaktosa dan fruktosa dapat diubah menjadi zat antara dalam jalur glikolisis.	Jika tidak ada suplai oksigen (atau sel tidak dapat menggunakan oksigen), NAD dipulihkan dengan mengubah piruvat menjadi asam laktat (misalnya pada manusia) atau menjadi etanol dan karbon dioksida (misalnya pada ragi)	2	True	partial literal
chemistry	Dalam respirasi aerob ketika sel mendapat cukup oksigen, asam piruvat yang dihasilkan dari glikolisis akan dicerna kembali dan diubah menjadi Asetil Ko-A. Piruvat akan membuang satu atom karbonnya (menjadi karbon dioksida) dan akan memberikan elektronnya lagi pada NAD+ sehingga menjadi NADH	Dalam respirasi aerobik ketika sel cukup oksigen, asam piruvat yang dihasilkan dari glikolisis akan dicerna kembali dan dikonversi menjadi ACetyl CO-A. Piruvat akan membuang satu atom karbon (menjadi karbon dioksida) dan akan memberikan elektron lagi pada NAD + sehingga menjadi NADH 	2	True	paraphrase
chemistry	2 molekul Asetil Ko-A akan memasuki tahap siklus Krebs, dan akan menghasilkan lagi 2 ATP, 6 molekul NADH, dan 2 ubiquinon (FADH 2 ), serta karbon dioksida. Energi di NADH dan FADH2 nantinya akan digunakan di transpor elektron	Thomson percaya bahwa elektron-elektron terdistribusi secara merata di seluruh atom, dan muatan-muatannya diseimbangkan oleh keberadaan lautan muatan positif (model puding prem).	2	False	non-plagiarism
chemistry	Energi ini dipakai dengan cara dilepaskannya elektron dan H+ dari NADH dan FADH2 secara bertahap di sistem transpor elektron. Sistem transpor elektron akan memompa H+ keluar dari membran dalam mitokondria	Energi ini dipakai bersama-sama cara dilepaskannya partikel serta H+ cak NADH dengan FADH2 ala bertahap dekat sistem transpor partikel Sistem angkutan elektron hendak memompa H+ muncul cak polikel lombong mitokondria	2	True	structural change
chemistry	Konsentrasi H+ di luar membran dalam mitokondria akan menyebabkan gradien proton, sehingga H+ akan masuk kembali ke membran dalam mitokondria melalui ATP sintase. Oksigen bertugas sebagai penerima elektron akhir, sehingga proses pembentukan ATP terus berlanjut	Konsentrasi H + di luar membran di mitokondria akan menyebabkan gradien proton, sehingga H + akan memasukkan kembali membran di mitokondria melalui ATP synthase. Oksigen berfungsi sebagai penerima elektron akhir, sehingga proses pembentukan ATP berlanjut 	2	True	paraphrase
chemistry	Oksigen yang bergabung dengan H+ akan membentuk air. NAD+ dan FAD akan digunakan kembali dalam sistem respirasi, seperti yang telah dijelaskan sebelumnya	2 molekul Asetil Ko-A akan memasuki tahap siklus Krebs, dan akan menghasilkan lagi 2 ATP, 6 molekul NADH, dan 2 ubiquinon (FADH 2 ), serta karbon dioksida. Energi di NADH dan FADH2 nantinya akan digunakan di transpor elektron	2	False	non-plagiarism
